document_id,borough,zip,block,lot,address,recorded_date,doc_amount,doc_type
2014081306709001,Bronx,10467,4441,26,2548 MATTHEWS AVENUE,2014-08-21,107893.33,MTGE
2014081500248002,Queens,11427,7807,47,82-26 BELL BOULEVARD,2014-08-21,938250,MTGE
2014052801676002,Bronx,10463,3239,87,2689 HEATH AVENUE,2014-08-20,90932.95,MTGE
2014071400304003,Queens,11422,13565,67,146-09 243 STREET,2014-08-20,613500,MTGE
2014072200827001,Queens,11412,10407,17,186-26 MANGIN AVENUE,2014-08-20,525000,MTGE
2014080800378001,Brooklyn,11212,3626,109,933 ROCKAWAY AVENUE,2014-08-20,75970.32,MTGE
2014080800446001,Manhattan,,1829,1056,"2098 8TH AVE, Unit 6N",2014-08-20,60959.5,MTGE
2014080800473001,Bronx,10466,5054,49,4375 GRACE AVENUE,2014-08-20,14935.81,MTGE
2014081100241001,Queens,11419,9428,50,101-51 110TH STREET,2014-08-20,16942.62,MTGE
2014072800938001,Brooklyn,11236,8029,23,56 PAERDEGAT 1ST,2014-08-19,146309.36,MTGE
2014080700549001,Brooklyn,11236,8182,55,1140 E 95TH STREET,2014-08-19,148700.51,MTGE
2014080800397001,Queens,11105,896,196,18 29 21ST DRIVE,2014-08-19,2232.35,MTGE
2014081100506002,Queens,11429,11159,24,223-07 103RD AVENUE,2014-08-19,585000,MTGE
2014052801323004,Brooklyn,11226,5107,117,51 WOODS PLACE,2014-08-18,86813.46,MTGE
2014080700591001,Queens,11412,10895,31,104-50 200TH ST,2014-08-18,28584,MTGE
2014080600137001,Queens,11428,10606,301,9436 215TH STREET,2014-08-15,92220.7,MTGE
2014080600149001,Queens,11416,9386,48,95-11 104TH STREET,2014-08-15,120997.73,MTGE
2014080401186001,Brooklyn,11236,7991,68,665 VARKENS HOOK ROAD,2014-08-14,105325.44,MTGE
2014080500270001,Bronx,10469,4574,10,3012 BRONXWOOD AVENUE,2014-08-14,163653.71,MTGE
2014061601893003,Bronx,10469,4491,71,2401 WICKHAM AVENUE,2014-08-13,720000,MTGE
2014061602024003,Bronx,10459,2965,229,1335 INTERVALE AVENUE,2014-08-13,397500,MTGE
2014071400182001,Queens,,9668,1017,"135-08 82ND   AVENUE, Unit 504",2014-08-13,2060.66,MTGE
2014080100551001,Queens,11428,10548,43,93-19 207TH STREET,2014-08-13,28964.61,MTGE
2014080400515001,Queens,11436,12087,116,142-18 133RD AVENUE,2014-08-13,9056.55,MTGE
2014080501067002,Queens,11428,10603,58,94-16 214TH   STREET,2014-08-13,645000,MTGE
2014080601170002,Queens,11361,6315,27,41-24 218TH   STREET,2014-08-13,938250,MTGE
2014080701010002,Brooklyn,11233,1464,75,1839 PARK PLACE,2014-08-13,937000,MTGE
2014073100178003,Brooklyn,11234,7715,65,1752 EAST 33RD   STREET,2014-08-12,750000,MTGE
2014080100618001,Queens,11692,16064,26,565 BEACH 72ND,2014-08-12,39615.08,MTGE
2014081200178001,Brooklyn,11213,1368,19,1490 PROSPECT PLACE,2014-08-12,103057.72,MTGE
2014081200214001,Brooklyn,11236,8052,70,1176 EAST 87TH   STREET,2014-08-12,18360.15,MTGE
2014073000610001,Queens,11411,11243,43,223-09 114TH RD,2014-08-11,107100.96,MTGE
2014073000637001,Brooklyn,11203,4938,20,3807 CLARENDON ROAD,2014-08-11,74637.2,MTGE
2014080100502001,Bronx,10473,3558,34,661 TAYLOR AVENUE,2014-08-11,148921.1,MTGE
2014080100537001,Bronx,10453,3221,34,157 W 179 STREET,2014-08-11,114752.23,MTGE
2014080100651001,Bronx,10467,4641,33,3574 BRONX BLVD,2014-08-11,130131.63,MTGE
2014080500588002,Queens,11385,3810,82,84-28 DORAN AVENUE,2014-08-11,787500,MTGE
2014080500888003,Queens,11421,8962,105,91-48 84TH   STREET,2014-08-11,585000,MTGE
2014080600167002,Queens,11361,6344,7,222-04 41ST   AVENUE,2014-08-11,938250,MTGE
2014061001118001,Queens,11423,10815,33,97-12 190TH ST,2014-08-08,126883.57,MTGE
2014073000227002,Brooklyn,11216,1833,22,228 JEFFERSON AVE,2014-08-08,938250,MTGE
2014073000511002,Brooklyn,11204,5553,4,6515 17TH   AVENUE,2014-08-08,938250,MTGE
2014072500532001,Brooklyn,11234,8513,21,1869 E 52ND STREET,2014-08-07,101992.44,MTGE
2014072500548001,Queens,11429,11171,141,223-26 104TH AVENUE,2014-08-07,8371.45,MTGE
2014072500561001,Queens,11436,12109,29,130-15 146TH STREET,2014-08-07,138491.42,MTGE
2014073000684001,Bronx,10460,4030,34,635 VAN NEST AVENUE,2014-08-07,57058.88,MTGE
2014073001604002,Brooklyn,11208,4003,24,388 ESSEX STREET,2014-08-07,103304.27,MTGE
2014072400451001,Queens,11426,7974,61,8928 GETTYSBURG STREET,2014-08-06,19881.98,MTGE
2014072400471001,Queens,11433,10334,52,177-39 106TH ROAD,2014-08-06,28043.25,MTGE
2014072900501003,Queens,11419,9447,38,131-11 95th   AVENUE,2014-08-06,810000,MTGE
2014072900947003,Queens,11435,10056,30,105-15 WALTHAM STREET,2014-08-06,840000,MTGE
2014072401218002,Queens,11412,11041,49,115-18 201ST   STREET,2014-08-05,12090.58,MTGE
2014080100034001,Bronx,10466,5022,92,4108 WILDER AVENUE,2014-08-05,70221.89,MTGE
2013112000876002,Bronx,10462,3832,72,2329 NEWBOLD,2014-08-04,555000,MTGE
2014061000775001,Queens,11422,13611,32,139-14 249TH ST,2014-08-04,163122.16,MTGE
2014071400783001,Queens,11433,10201,33,163-57 MATHIAS AVENUE,2014-08-04,36938.63,MTGE
2014071700779001,Queens,11434,12461,12,11909 178 TH PLACE,2014-08-04,54417.2,MTGE
2014072100237003,Brooklyn,11223,6645,67,1759 WEST 12TH STREET,2014-08-04,938250,MTGE
2014072200578001,Queens,11421,8964,18,80-52 90TH AVENUE,2014-08-04,7844.95,MTGE
2014072500502001,Bronx,10462,3934,16,1316 ODELL ST,2014-08-04,95611.85,MTGE
2014061602656001,Brooklyn,11208,3908,3,91 CLEVELAND STREET,2014-08-01,25435.57,MTGE
2014070205566002,Bronx,10466,4838,32,731 EAST 224 STREET,2014-07-31,130278.88,MTGE
2014071700520001,Queens,11694,16195,52,528 BEACH 128TH STREET,2014-07-31,33428.35,MTGE
2014071800722001,Queens,11377,1351,99,44-03 69TH STREET,2014-07-31,70922.39,MTGE
2014072100105001,Queens,11428,10746,52,224-31 93RD   ROAD,2014-07-31,12840.65,MTGE
2014072300222002,Brooklyn,11232,693,58,449 36TH   STREET,2014-07-31,938250,MTGE
2014070801031002,Queens,11379,3051,97,66-15 70TH   STREET,2014-07-30,938250,MTGE
2014071100214001,Brooklyn,11221,1657,46,166 PATCHEN AVENUE,2014-07-30,88103.41,MTGE
2014071600515001,Brooklyn,11234,7878,45,5312 AVENUE M,2014-07-30,76091.38,MTGE
2014072100979002,Queens,11373,1504,39,40-62 GLEANE STREET,2014-07-30,930000,MTGE
2014072301358002,Brooklyn,11207,4300,35,752 VERMONT STREET,2014-07-30,397500,MTGE
2014072400659002,Brooklyn,11212,3610,50,492 AMBOY STREET,2014-07-30,793500,MTGE
2014021201347002,Brooklyn,11233,1435,69,2291 PACIFIC STREET,2014-07-29,105600.21,MTGE
2014061901220001,Bronx,10458,3302,49,2879 BRIGGS AVENUE,2014-07-29,96338.17,MTGE
2014071000127002,Bronx,10466,4979,49,4089 GRACE AVENUE,2014-07-29,101188.07,MTGE
2014072200873002,Brooklyn,11226,5087,77,145 MARTENSE STREET,2014-07-29,900000,MTGE
2014072200954002,Bronx,10472,3793,62,1983 GLEASON AVENUE,2014-07-29,525000,MTGE
2014072300130001,Brooklyn,11234,7881,17,1455 EAST 56TH   STREET,2014-07-29,27639.44,MTGE
2014072300196001,Queens,11420,11740,37,133-08 120TH   STREET,2014-07-29,88056.22,MTGE
2014061800194002,Brooklyn,11226,5163,15,442 EAST 21ST   STREET,2014-07-28,712500,MTGE
2014071400331001,Brooklyn,11219,5584,20,1048 39TH   STREET,2014-07-28,27427.43,MTGE
2014071500182002,Brooklyn,11203,4701,33,328 EAST 54TH   STREET,2014-07-28,615000,MTGE
2014071600542001,Queens,11354,4857,4,156-09 33RD AVENUE,2014-07-28,134441.45,MTGE
2014071600567001,Queens,11414,13988,41,158-43 89TH STREET,2014-07-28,64595.61,MTGE
2014071800525002,Queens,11379,3788,78,7508 68TH AVENUE,2014-07-28,682500,MTGE
2014071400445001,Queens,11413,13516,39,143-62 232ND ST,2014-07-25,40515.69,MTGE
2014071100442001,Queens,11368,1882,9,9844 CORONA AVE,2014-07-23,82008.91,MTGE
2014071701140003,Queens,11412,12679,6,120-04 196TH   STREET,2014-07-23,577500,MTGE
2014061001649003,Queens,11423,10845,12,99-12 199TH STREET,2014-07-22,121627.68,MTGE
2014071400296001,Bronx,10469,4564,92,2949 DEWITT PLACE,2014-07-22,60912.48,MTGE
2014051400625003,Brooklyn,11234,7756,57,1104 EAST 53RD   STREET,2014-07-21,735000,MTGE
2014070800372002,Queens,11358,5444,34,4519 165TH ST,2014-07-21,938250,MTGE
2014071100482001,Brooklyn,11224,6958,27,3724 POLAR STREET,2014-07-21,55313.08,MTGE
2014062000529001,Brooklyn,11226,5105,70,123 ERASMUS STREET,2014-07-18,577500,MTGE
2014070900169001,Queens,11429,11128,32,111-14 WITTHOFF AVE,2014-07-18,33008.89,MTGE
2014071500342003,Brooklyn,11236,8212,71,966 EAST 105TH STREET,2014-07-18,690000,MTGE
2014071501026002,Queens,11432,9707,30,150-58 87th   AVENUE,2014-07-18,795000,MTGE
2014062000059002,Queens,11434,12473,18,120-26 178TH   PLACE,2014-07-17,116711.8,MTGE
2014071003095002,Brooklyn,11203,4767,16,392 EAST 57TH   STREET,2014-07-17,4865.6,MTGE
2014071003116002,Brooklyn,,1972,1012,"420 CLASSON AVENUE, Unit 3C",2014-07-17,68444.9,MTGE
2014071400301002,Queens,11434,12590,59,140-32 173RD   STREET,2014-07-17,510000,MTGE
2014070703279001,Queens,11411,12766,122,118-11 229TH ST,2014-07-17,117246.24,MTGE
2014071401076002,Queens,11357,4738,72,154-11 22ND AVENUE,2014-07-17,938250,MTGE
2014071401310003,Queens,11418,9308,4,102-20 91st   AVENUE,2014-07-17,750000,MTGE
2014051600411003,Brooklyn,11234,7797,42,1361 EAST 49TH   STREET,2014-07-16,667500,MTGE
2014061001597004,Brooklyn,11223,6670,37,1874 W 10TH STREET,2014-07-16,72980.56,MTGE
2014061705539001,Bronx,,4795,1122,"2801 ELY AVENUE, Unit 1",2014-07-16,62405.54,MTGE
2014062300405001,Brooklyn,11234,7826,61,1950 SCHENECTADY AVENUE,2014-07-16,6713.95,MTGE
2014070703231001,Bronx,10461,4230,62,1905 MULFORD AVE,2014-07-16,169187.02,MTGE
2014070703231001,Bronx,,423,62,1905 MULFORD AVE,2014-07-16,169187.02,MTGE
2014070802300001,Brooklyn,11233,1487,65,831 HANCOCK,2014-07-16,47942.21,MTGE
2014071000808003,Brooklyn,11214,6949,75,152 BAY 53RD   STREET,2014-07-16,802500,MTGE
2013121201333002,Bronx,10467,4571,46,3011 BARNES AVENUE,2014-07-15,158613.69,MTGE
2014050900323003,Brooklyn,11221,3395,31,1086 HANCOCK STREET,2014-07-15,159655.29,MTGE
2014070200589001,Brooklyn,11208,4246,25,908 BELMONT,2014-07-15,21606.24,MTGE
2014070700724001,Queens,11356,3933,72,5-54 117TH   STREET,2014-07-15,7893.59,MTGE
2014070700946001,Queens,11691,15819,50,173 BEACH 27 STREET,2014-07-15,136438.43,MTGE
2014070702439001,Bronx,10469,4710,25,1122 E 216TH STREET,2014-07-15,6972.03,MTGE
2014070702476001,Queens,11412,10885,25,19102 105TH AVENUE,2014-07-15,6438.7,MTGE
2014070801865001,Queens,11433,10206,45,111-28 169TH   STREET,2014-07-15,25106.08,MTGE
2014070902953002,Brooklyn,11212,4612,26,158 EAST 94TH   STREET,2014-07-15,832500,MTGE
2014071000020002,Queens,11434,12285,50,132-41 159TH   STREET,2014-07-15,495000,MTGE
2014071000264002,Bronx,10469,4691,60,946 EAST 221 STREET,2014-07-15,582000,MTGE
2014071000433002,Queens,11363,8150,25,254-27 39TH   AVENUE,2014-07-15,855000,MTGE
2014071000643002,Queens,11375,3251,74,99 GREENWAY TERRACE,2014-07-15,938250,MTGE
2014070300460002,Brooklyn,11230,6543,58,1367 EAST 7TH   STREET,2014-07-14,938250,MTGE
2014070300558001,Queens,11434,12546,233,176-21 133RD AVENUE,2014-07-14,148452.46,MTGE
2014070300579001,Queens,11691,15952,19,436 BEACH 36TH STREET,2014-07-14,114550.02,MTGE
2014070702803002,Queens,11433,12169,31,150-48 113TH   AVENUE,2014-07-14,2817.52,MTGE
2014070900511001,Queens,11433,10268,49,109-32 177TH   STREET,2014-07-14,74517.66,MTGE
2014070900527002,Brooklyn,11203,4759,41,697 EAST 48TH   STREET,2014-07-14,532500,MTGE
2014070900611002,Brooklyn,11228,6460,198,247 BAY 11th   STREET,2014-07-14,938250,MTGE
2014071000023003,Brooklyn,11235,7260,56,2816 BRIGHTON 3RD STREET,2014-07-14,938250,MTGE
2014030601379001,Queens,11372,1483,34,37-52 WARREN STREET,2014-07-11,205533.85,MTGE
2014061101770002,Brooklyn,11210,7600,2,3619 AVENUE J,2014-07-11,46260.28,MTGE
2014070100807002,Brooklyn,11203,4624,45,81 EAST 54TH   STREET,2014-07-11,585000,MTGE
2014070200520001,Queens,11412,10390,21,189-23 QUENCER ROAD,2014-07-11,78450.21,MTGE
2014070200560001,Queens,11420,11774,521,129-22 135TH PLACE,2014-07-11,76451.57,MTGE
2014061100322002,Brooklyn,11215,994,20,368 6 STREET,2014-07-10,938250,MTGE
2014062501256002,Queens,11414,13938,5,7510 156TH   AVENUE,2014-07-10,855000,MTGE
2014062600619001,Queens,11433,12323,14,112-12 168TH STREET,2014-07-10,126959.55,MTGE
2014062700468001,Queens,11434,12591,250,140-24 174TH   STREET,2014-07-10,138458.4,MTGE
2014062700690001,Queens,11413,12938,112,131-73 228TH STREET,2014-07-10,124955.21,MTGE
2014063000275001,Bronx,10470,5119,61,4827 MURDOCK AVENUE,2014-07-10,103480.41,MTGE
2014070100165002,Queens,11434,13351,85,17909 146TH DR.,2014-07-10,540000,MTGE
2014042401098001,Brooklyn,11236,8164,133,1017 EAST 95TH   STREET,2014-07-09,72460.24,MTGE
2014070200256002,Brooklyn,11229,6798,93,1705 EAST 15th   STREET,2014-07-09,705000,MTGE
2014070200368001,Queens,11413,13101,15,220-43 135TH   AVENUE,2014-07-09,22771.21,MTGE
2014070205572002,Queens,11413,13040,33,140-21 182ND   STREET,2014-07-09,29898.18,MTGE
2014063000656002,Queens,11420,11659,1,133-04 LINDEN BOULEVARD,2014-07-08,600000,MTGE
2014070205573002,Brooklyn,11207,3810,47,604 MILLER AVENUE,2014-07-08,41360.06,MTGE
2014061601975003,Queens,11421,8944,30,90-38 75TH   STREET,2014-07-07,682500,MTGE
2014062600383001,Queens,11420,11683,12,116-16 127TH STREET,2014-07-07,41420.21,MTGE
2014063000455002,Queens,11364,7461,106,58-47 210TH STREET,2014-07-07,938250,MTGE
2014070100244003,Bronx,10465,5606,40,2670 SCHURZ AVENUE,2014-07-07,907500,MTGE
2014070101200002,Queens,11429,11003,165,113-30 208TH   STREET,2014-07-07,651000,MTGE
2014070300596002,Brooklyn,11205,1763,7,215 SPENCER STREET,2014-07-03,938250,MTGE
2014070302462002,Queens,11691,15696,29,28-19 WESTBOURNE AVENUE,2014-07-03,675000,MTGE
2013103101266001,Brooklyn,11226,4930,69,1687 NOSTRAND,2014-07-02,20058.67,MTGE
2013121801112001,Queens,,10140,1104,"107-24 GUY R BREWER BLVD, Unit 15A",2014-07-02,8042.88,MTGE
2014021001565001,Queens,11423,10480,33,93-31 205TH STREET,2014-07-02,124690.33,MTGE
2014022400657003,Brooklyn,11225,1292,59,463 CROWN STREET,2014-07-02,938250,MTGE
2014040200760002,Brooklyn,11238,1963,13,441 WASHINGTON AVENUE,2014-07-02,938250,MTGE
2014051200051003,Brooklyn,11226,5107,116,53 WOODS PLACE,2014-07-02,159991.2,MTGE
2014062400248001,Brooklyn,11210,7722,108,3805 AVENUE H,2014-07-02,30262.42,MTGE
2014062400957002,Queens,11366,7011,53,76-37 174TH   STREET,2014-07-02,938250,MTGE
2014062600405001,Brooklyn,11236,8053,4,8715 AVE L,2014-07-02,138390.39,MTGE
2014062700404001,Brooklyn,11225,5046,73,167 WINTHROP STREET,2014-07-02,19168.58,MTGE
2014061001660002,Brooklyn,,1855,53,57 DECATUR STREET,2014-07-01,57745.23,MTGE
2014061601564002,Brooklyn,11212,4594,89,65 EAST 91ST   STREET,2014-07-01,600000,MTGE
2014062500543001,Brooklyn,11212,3609,36,462 HERZL STREET,2014-07-01,129343.15,MTGE
2013120201378001,Brooklyn,,0,0,2678 PITKIN AVE,2014-06-30,13321.07,MTGE
2014062400289001,Brooklyn,11210,7595,44,3110 AVENUE I,2014-06-30,41541.56,MTGE
2014062500173001,Brooklyn,,8374,1414,"1932 BERGEN AVENUE, Unit 3B",2014-06-30,133348.29,MTGE
2014061900470001,Brooklyn,,4423,1041,"971 JEROME STREET, Unit 3E",2014-06-27,9048.36,MTGE
2014062000384001,Queens,11434,13280,14,165-16 145TH AVENUE,2014-06-27,108798.23,MTGE
2014062000415001,Queens,11422,13541,111,240-63 147TH AVE,2014-06-27,81772.81,MTGE
2014062000440002,Bronx,10465,5406,165,3265 WATERBURY AVENUE,2014-06-27,938250,MTGE
2014062000440002,Bronx,10465,5406,168,N/A WATERBURY AVENUE,2014-06-27,938250,MTGE
2014062300227001,Bronx,10452,2524,101,161 WEST 161 STREET,2014-06-27,181821.99,MTGE
2014062700810001,Brooklyn,11208,4109,42,56 NICHOLS AVENUE,2014-06-27,114336.84,MTGE
2014052801249002,Queens,11433,10266,77,109-06 175TH   STREET,2014-06-26,105091.35,MTGE
2014060400766003,Bronx,10459,2970,14,1344 PROSPECT AVENUE,2014-06-26,101504.47,MTGE
2014062000443001,Brooklyn,11216,1817,40,192 MONROE ST,2014-06-26,95372.11,MTGE
2014062000482001,Bronx,10473,3561,14,610 LELAND AVE,2014-06-26,35694.4,MTGE
2014062400540002,Brooklyn,11203,4946,43,689 EAST 46TH   STREET,2014-06-26,555000,MTGE
2014061301153001,Queens,11412,10923,11,190-12 109TH   AVENUE,2014-06-25,60842.29,MTGE
2014061702635001,Queens,11693,16109,94,90-12 BEACH CHANNEK DR,2014-06-25,141064.6,MTGE
2014061000906001,Queens,11379,3017,6,64-58 82ND ST,2014-06-24,44176.57,MTGE
2014061001274001,Queens,11429,11231,97,21535 MURDOCK AVE,2014-06-24,72271.97,MTGE
2014061001320001,Queens,11433,10214,28,9250 175TH ST,2014-06-24,24773.28,MTGE
2014061200178001,Queens,11433,10191,31,110-29 164TH   STREET,2014-06-24,59013.33,MTGE
2014061601321001,Queens,11411,11334,11,116-69 233RD   STREET,2014-06-24,99469.5,MTGE
2014062001101003,Queens,11367,6688,41,147-55 78th   AVENUE,2014-06-24,799500,MTGE
2014062400814002,Brooklyn,11212,3621,23,529 HERZL STREET,2014-06-24,787500,MTGE
2014040100678003,Brooklyn,11203,4893,35,3913 SNYDER AVENUE,2014-06-23,607500,MTGE
2014061001555001,Brooklyn,11236,8162,15,1071 E 93RD ST,2014-06-23,137781.5,MTGE
2014061001579001,Brooklyn,11221,3361,163,421 WILSON AVE,2014-06-23,134546.3,MTGE
2014061300445001,Brooklyn,11207,3946,7,169 MILLER AVENUE,2014-06-23,43334.51,MTGE
2014061001630001,Queens,11412,12671,20,120-40 192ND ST,2014-06-20,162359.93,MTGE
2014061100673001,Queens,11429,10779,26,220-35 100TH   ROAD,2014-06-20,121110.61,MTGE
2014061101431004,Queens,11432,9767,45,88-28 162ND STREET,2014-06-20,88125.71,MTGE
2014061300438001,Queens,11412,11041,10,115-59 200TH   STREET,2014-06-20,43578.53,MTGE
2014061300468001,Queens,11420,11599,13,10912 LEFFERTS BLVD,2014-06-20,37993.67,MTGE
2014061900174002,Queens,11412,11010,44,19443 114TH ROAD,2014-06-20,555000,MTGE
2014061900218002,Queens,11413,13013,61,217-02 134TH   ROAD,2014-06-20,690000,MTGE
2014061000768001,Brooklyn,11212,4645,33,"344 EAST 91ST   STREET, Unit 4",2014-06-19,171434.67,MTGE
2014061000793001,Brooklyn,11216,1254,1,185 ROGERS AVE,2014-06-19,7970.97,MTGE
2014061100649001,Brooklyn,11219,5537,66,1533 64TH ST,2014-06-19,24974.14,MTGE
2014061601846002,Brooklyn,11226,5190,46,2575 BEDFORD AVENUE,2014-06-19,750000,MTGE
2014031200846001,Queens,11433,10251,84,107-17 FERN PLACE,2014-06-18,51000,MTGE
2014060901174001,Queens,11417,11553,28,149-46 TAHOE ST,2014-06-18,27812.66,MTGE
2014061000073001,Queens,11413,13516,39,143-62 232ND   STREET,2014-06-18,45627.43,MTGE
2014061000454002,Queens,11413,12897,28,219-04 130TH AVE,2014-06-18,109751.63,MTGE
2014061100553001,Bronx,10466,4995,73,676 235TH STREET,2014-06-18,13229.79,MTGE
2014061800185001,Bronx,10462,4039,13,1659 WALLACE,2014-06-18,150199.33,MTGE
2014061801088002,Brooklyn,11210,7596,74,1842 NEW YORK AVENUE,2014-06-18,750000,MTGE
2014052802132003,Manhattan,10014,611,44,193 WAVERLY,2014-06-17,938250,MTGE
2014061001575002,Queens,11411,11313,57,115-67 231ST STREET,2014-06-17,96211.67,MTGE
2014061601338001,Brooklyn,11234,8504,10,1973 EAST 37TH   STREET,2014-06-17,12603.14,MTGE
2014012101231001,Brooklyn,11203,4933,26,3320 CORTELYOU ROAD,2014-06-16,94608.34,MTGE
2014060700044001,Bronx,10467,4647,10,3618 WILLETT AVENUE,2014-06-16,14201.24,MTGE
2014060900507001,Bronx,10467,4605,36,820 SOUTH OAK DRIVE,2014-06-16,50232.18,MTGE
2014061000489001,Brooklyn,11236,4754,58,638 95TH STREET,2014-06-16,160648.86,MTGE
2014061000860002,Bronx,10466,4842,69,748 EAST 229TH STREET,2014-06-16,83500.38,MTGE
2014061100525001,Brooklyn,11208,4179,8,79 FORBELL STREET,2014-06-16,14611.47,MTGE
2014061201004002,Queens,11368,1960,39,57-17 WALDRON STREET,2014-06-16,900000,MTGE
2014061300636002,Brooklyn,11235,8801,83,2827 BATCHELDER STREET,2014-06-16,915000,MTGE
2014061300974003,Bronx,10469,4486,59,2557 WESTERVELT AVENUE,2014-06-16,570000,MTGE
2014051201313002,Queens,11433,10265,121,173-14 109TH AVENUE,2014-06-13,99055.96,MTGE
2014060501282001,Queens,11411,11326,25,116-19 225TH ST,2014-06-13,144401.22,MTGE
2014060601358001,Queens,11412,10943,232,110-08 204TH STREET,2014-06-13,103661.83,MTGE
2014060700081001,Queens,11422,13621,55,138-42 248TH STREET,2014-06-13,34042.73,MTGE
2014060900338001,Bronx,10469,4716,6,1108 EAST 222 STREET,2014-06-13,71371.76,MTGE
2014060900343001,Queens,11368,1999,61,108-17 44TH AVENUE,2014-06-13,97667.45,MTGE
2014060900356001,Queens,11433,10198,37,110-37 167 STREET,2014-06-13,142164.8,MTGE
2014060900363001,Queens,11429,11159,41,223-30 HEMPSTEAD AVENUE,2014-06-13,35215.3,MTGE
2014060900392001,Queens,11433,10164,27,104 39 165TH ST,2014-06-13,4465.5,MTGE
2014060900416001,Queens,11411,11287,50,115-30 224TH   STREET,2014-06-13,49225.67,MTGE
2014060900800002,Queens,11412,10938,63,110-62 199TH   STREET,2014-06-13,31800,MTGE
2014060401365001,Queens,11429,11137,142,212-34 112TH   ROAD,2014-06-12,69338.65,MTGE
2014060401555002,Queens,11378,2633,52,60-13 53RD STREET,2014-06-12,0,MTGE
2014060401642002,Queens,11411,11325,26,116-15 224TH STREET,2014-06-12,412500,MTGE
2014060401947001,Queens,11423,10463,76,88-47 195TH   PLACE,2014-06-12,88943.31,MTGE
2014060501109001,Queens,11419,9474,36,95-27 130TH STREET,2014-06-12,136619.86,MTGE
2014060501173001,Queens,11413,12900,26,130-31 2322ND STREET,2014-06-12,45009.23,MTGE
2014060501188001,Queens,11417,11373,14,91-16 GOLD ROAD,2014-06-12,14318.83,MTGE
2014060600370001,Bronx,10469,4564,35,2758 SEXTON PLACE,2014-06-12,24877.74,MTGE
2014061200644002,Brooklyn,11233,1491,26,"918 HANCOCK STREET, Unit 6",2014-06-12,938250,MTGE
2014060401343001,Bronx,10456,2663,156,1203 TINTON AVENUE,2014-06-11,104855.65,MTGE
2014060401764001,Brooklyn,11208,4238,5,579 LINCOLN AVENUE,2014-06-11,6563.75,MTGE
2014060401869001,Bronx,10466,5016,65,4124 EDSON AVENUE,2014-06-11,104200.67,MTGE
2013121100443001,Queens,11412,11033,44,191-55 115TH   DRIVE,2014-06-10,120078.33,MTGE
2013121901466001,Queens,11423,10366,151,102-31 187TH   STREET,2014-06-10,62701.76,MTGE
